"beta0","runtime","actor_name_score","studio_score","crew_member_score","season_autumn","season_spring","season_summer"
-2.13139,0.332833,0.454375,0.243234,0.526351,0.253086,0.17547,0.152562
-2.09969,0.350931,0.539645,0.0510699,0.549725,0.197281,0.166,0.265614
-1.99,0.34239,0.557475,-0.0100245,0.543112,0.211678,0.292731,0.12292
-2.00616,0.279435,0.33769,0.137119,0.593198,0.0759889,0.230123,0.173095
-1.89298,0.256336,0.364755,0.0704024,0.599406,0.0444797,0.151897,0.140747
-2.01078,0.375617,0.58017,-0.0153427,0.521113,0.0872176,0.232979,0.0931849
-1.9597,0.195343,0.48882,0.0941202,0.555427,0.169605,0.0999909,0.129229
-2.11702,0.360011,0.436079,0.120366,0.612854,0.144835,0.0579568,0.0753045
-2.02638,0.314667,0.475855,0.242403,0.481293,0.178681,0.216364,0.0337445
-1.98144,0.270506,0.458664,0.105067,0.482123,0.162969,0.109147,0.0679386
-2.14279,0.127249,0.672264,0.207864,0.472959,0.0463768,0.253438,0.117581
-2.09022,0.122143,0.664619,0.166278,0.515673,0.0915669,0.0677127,-0.0844084
-2.00848,0.298959,0.616289,0.206983,0.53761,0.145171,0.156823,-0.00156949
-2.04158,0.318728,0.619274,0.137803,0.51903,0.0958166,0.209894,0.0271154
-1.92702,0.184527,0.36168,0.0711466,0.566454,0.0124836,-0.042296,-0.00929628
-2.15615,0.31968,0.387808,0.125582,0.719018,0.0666391,0.109037,0.18317
-1.89616,0.18726,0.427399,0.144481,0.517949,0.2407,0.246221,0.102763
-1.97912,0.170054,0.32114,0.12267,0.682629,0.157848,0.146663,0.170007
-2.16156,0.273118,0.530053,0.165049,0.59905,0.150088,0.188165,0.0813001
-2.088,0.213326,0.488069,0.220563,0.568322,0.0763608,0.145037,0.0928013
-2.11313,0.336025,0.51111,0.0310844,0.6232,0.0806935,0.101035,0.0326962
-2.04116,0.446759,0.34332,0.111463,0.568009,0.074869,0.18503,0.131805
-2.05128,0.236922,0.45827,0.0749093,0.524908,0.182038,0.170286,0.211718
-1.94089,0.278449,0.369529,0.229435,0.609091,0.140927,0.215922,0.136156
-2.06933,0.232145,0.596357,0.232761,0.545935,0.146793,0.122025,0.157653
-2.04401,0.298844,0.417494,0.0269574,0.517366,0.145644,0.185125,0.102158
-2.08844,0.270528,0.559656,0.213656,0.516073,0.142464,0.302741,0.0258195
-2.03683,0.1617,0.62695,0.190504,0.594767,0.234032,0.285189,0.215869
-2.01663,0.339894,0.38691,0.259302,0.556412,0.062754,0.23233,0.0956587
-2.01849,0.257866,0.574221,0.0380236,0.543222,0.195191,0.144826,0.0355766
-2.09004,0.253717,0.431627,0.198053,0.625774,0.135534,0.103764,0.0218116
-1.89296,0.305513,0.464186,0.0950613,0.593432,0.199799,0.139811,0.149156
-1.96312,0.239087,0.49365,0.154591,0.473835,0.264619,0.150072,0.103839
-2.14387,0.265644,0.635987,0.202241,0.538288,0.164004,0.0857656,0.153916
-2.09709,0.195284,0.687547,0.0962188,0.477894,0.132175,0.181197,0.205744
-1.92072,0.313294,0.419115,0.170335,0.525544,0.0356029,-0.0039122,-0.0641484
-2.15574,0.260103,0.376061,0.121435,0.643016,0.202591,0.207914,0.0700934
-2.02516,0.214471,0.433654,0.16845,0.485576,0.151223,0.194409,0.178879
-2.2219,0.353376,0.636668,0.0967554,0.514209,0.172831,0.0706355,0.146754
-2.05448,0.29095,0.547312,0.211202,0.555046,0.0344557,0.230913,-0.0370566
-2.08021,0.137493,0.458442,0.235849,0.641008,-0.11283,0.11669,0.0525316
-1.9731,0.343942,0.586683,0.155682,0.411537,0.376815,0.112108,0.154549
-2.04438,0.406693,0.461622,0.178096,0.419205,0.371586,0.199332,0.279381
-2.0588,0.245833,0.464944,0.182706,0.524272,-0.060879,0.171506,0.0555412
-1.99255,0.347248,0.452644,0.10731,0.516863,0.129652,0.224162,0.0413733
-1.85062,0.230962,0.493882,0.0585963,0.595367,0.183648,0.15845,0.213596
-1.92413,0.221901,0.520847,0.156444,0.471534,0.199784,0.0975531,-0.00195426
-2.02548,0.354479,0.468525,0.0678895,0.528392,0.220587,0.175039,0.0264533
-2.01217,0.212531,0.432567,0.256106,0.61597,0.186972,0.151437,0.0389766
-2.00775,0.186001,0.500551,0.2715,0.600273,0.0259311,0.133059,0.0395346
-2.02985,0.285534,0.471356,0.222108,0.470538,0.0795873,0.107101,0.0581519
-2.01285,0.256231,0.452729,0.150814,0.541416,0.0851774,0.112707,0.072636
-2.08801,0.220453,0.669947,0.0850813,0.449995,-0.0648016,0.134903,-0.04279
-2.15619,0.198009,0.563051,0.142428,0.520194,0.177411,0.0771519,0.0885129
-2.10836,0.371372,0.471975,0.199889,0.648344,0.090786,0.297083,0.243427
-2.07011,0.45202,0.374738,0.279892,0.53091,0.274367,0.321641,0.279101
-1.95183,0.261022,0.454712,0.0816472,0.516066,0.152159,0.125275,0.0726743
-1.84543,0.33517,0.480215,0.0631344,0.674069,0.101978,0.267504,0.0448298
-2.15675,0.221571,0.646055,0.117651,0.637093,0.21012,0.225185,0.0783242
-1.77033,0.263017,0.544565,0.00999047,0.579219,0.200556,0.133422,0.0464462
-2.32926,0.263952,0.58864,0.15858,0.563333,0.117478,0.0361402,-0.0256156
-2.08157,0.240506,0.520992,0.206008,0.651983,0.228671,0.178919,0.108764
-1.96581,0.352821,0.421061,0.173608,0.471649,0.0966808,0.182405,-0.000217645
-1.99985,0.275663,0.527425,0.174216,0.5278,0.140961,0.0464903,0.0281174
-2.05716,0.357522,0.443633,0.205535,0.602639,0.0888086,0.0454499,0.126242
-2.08989,0.262747,0.442993,-0.0256666,0.63989,0.235107,0.181228,0.188398
-1.97841,0.238591,0.520775,0.118287,0.568883,0.137234,0.122853,0.112687
-1.99479,0.319851,0.53897,0.0937829,0.575582,0.231169,0.133417,0.0673125
-2.08956,0.248182,0.747027,0.0772425,0.420955,0.308583,0.33703,0.200792
-2.16112,0.341774,0.585775,0.115488,0.571569,0.252701,0.1359,0.120951
-1.94647,0.273255,0.573135,0.102062,0.492321,0.306794,0.348405,0.295596
-1.87597,0.380572,0.503592,-0.00558794,0.467941,0.0635133,0.113758,0.240335
-2.00561,0.433322,0.426714,0.0386655,0.597072,0.10368,0.161275,-0.0586735
-2.05348,0.222797,0.542689,0.139931,0.469679,0.107446,0.0604517,0.00612062
-2.02622,0.181115,0.460761,0.0218441,0.672947,0.0124223,0.0459001,0.0147671
-1.97818,0.362572,0.471968,0.0600375,0.61574,0.0483464,-0.0468111,-0.0528643
-1.91851,0.235333,0.496122,0.0977964,0.628482,0.0988628,0.0216472,0.0291264
-1.97541,0.334384,0.415294,0.146961,0.501891,0.154735,0.169184,-0.0851073
-2.0254,0.25059,0.593737,0.0907969,0.546115,0.197377,0.16817,0.150066
-1.9495,0.311275,0.407792,0.101049,0.626719,0.0726272,-0.0259744,0.0937553
-1.9854,0.192266,0.521866,0.187683,0.551953,0.132478,0.192053,0.0173613
-1.96376,0.141462,0.633206,0.132033,0.654385,0.11799,0.0835899,0.00959607
-1.91668,0.249293,0.345595,0.295001,0.442617,0.169196,0.204869,0.0400311
-2.04492,0.248943,0.53678,0.214056,0.481608,0.102659,0.200728,0.17004
-2.13083,0.273757,0.456779,0.25762,0.57553,0.0310215,0.117103,0.131331
-2.04741,0.125599,0.61553,0.0715156,0.578972,0.122295,0.143979,0.112139
-2.07654,0.254508,0.515676,0.159783,0.587233,0.0847681,0.198407,0.11651
-2.01423,0.339998,0.467254,0.0877445,0.563744,0.277465,0.173253,0.0695848
-2.0592,0.248977,0.442148,0.11312,0.599886,0.103947,0.104555,0.195863
-1.97028,0.22837,0.36656,0.146232,0.684897,0.00740204,-0.0286443,0.0593862
-2.03345,0.203573,0.56593,0.129275,0.610566,0.098327,0.0990084,0.0240614
-1.93457,0.253101,0.479935,0.0763112,0.643859,0.134236,0.196929,0.110602
-2.01432,0.193157,0.552498,0.174272,0.513034,0.0190933,-0.00725629,0.0109403
-2.11416,0.357042,0.551891,0.154778,0.548003,-0.0196992,0.0482582,-0.0594595
-2.18908,0.270479,0.535859,0.193788,0.527167,0.107446,0.110993,0.0811733
-1.8709,0.253071,0.45327,-0.00874559,0.616284,0.000491055,-0.0309992,-0.095817
-2.12706,0.166609,0.463836,0.254166,0.580062,0.00764096,0.135175,0.00872079
-1.91942,0.154502,0.623403,0.18473,0.531513,0.112385,0.22147,0.0392697
-1.94988,0.237473,0.514612,0.025634,0.539714,0.182747,0.28223,0.174492
-2.18188,0.350068,0.56275,0.246701,0.589967,0.152743,0.157829,0.183357
-2.13855,0.280232,0.372102,0.319284,0.629594,0.257015,0.0784264,0.0884245
-1.97139,0.212675,0.459903,0.154666,0.691002,0.0128348,0.12477,-0.1275
-1.92992,0.151413,0.466769,0.170474,0.569484,0.0150566,0.0490675,0.046167
-2.01068,0.208167,0.511402,0.189856,0.60157,0.129092,0.126758,-0.0100759
-2.02389,0.454845,0.437697,-0.0263417,0.668436,-0.0347711,0.0355892,-0.0304916
-1.98476,0.248382,0.585039,0.15491,0.590677,0.146192,0.0392282,-0.00061981
-2.05055,0.291423,0.675981,0.0905443,0.480162,0.0225785,0.022778,0.0472824
-1.99841,0.100452,0.665331,0.186039,0.515142,0.116776,0.0825735,-0.121539
-2.18064,0.32238,0.510692,0.221313,0.568889,0.13836,0.212887,0.138648
-2.06437,0.34772,0.394365,0.174099,0.637355,0.127988,0.209703,0.0536686
-2.10327,0.395236,0.531978,0.038458,0.609297,0.0484404,0.164076,0.15855
-2.08091,0.351162,0.456164,0.14059,0.54178,0.213257,0.0647249,0.149047
-1.93788,0.298047,0.431033,0.0770649,0.479507,0.083016,0.100841,0.106828
-2.04581,0.31819,0.521501,0.217825,0.494946,0.224814,0.222826,0.156045
-2.06069,0.409226,0.355502,0.124554,0.571967,0.205926,0.0882413,0.243674
-1.89584,0.230079,0.372006,0.178552,0.598169,0.232237,0.174038,0.0310594
-2.01958,0.38062,0.360557,0.135919,0.554672,0.146073,0.156145,0.101224
-2.0047,0.137085,0.586702,0.0749471,0.66604,0.160863,0.212467,0.222861
-2.03114,0.133375,0.598485,0.0829731,0.579384,0.116493,0.0715395,-0.00469275
-2.09547,0.314432,0.519278,0.164918,0.540002,0.219774,0.277844,0.113832
-2.04538,0.287133,0.408968,0.103344,0.622404,0.299679,0.188426,0.149241
-2.06004,0.230152,0.614266,0.146623,0.544079,0.291909,0.24365,0.0747221
-2.00415,0.322774,0.477214,0.13987,0.568676,0.20125,0.161605,0.27977
-2.00969,0.276233,0.589661,0.260786,0.485427,0.152963,0.303646,0.178951
-2.07039,0.114083,0.472556,0.167878,0.611994,0.205295,0.275922,0.0665696
-2.04619,0.197476,0.491013,0.150259,0.658523,0.404958,0.238149,0.214433
-2.22856,0.196226,0.449297,0.12993,0.77037,0.389245,0.102776,0.246848
-1.97214,0.293238,0.225247,0.28248,0.623709,0.216851,0.130844,0.0777304
-2.03027,0.196765,0.393562,0.0154814,0.593978,0.0422929,0.097739,0.0798655
-2.11369,0.207577,0.59618,0.246977,0.496648,0.140031,0.285705,0.13913
-2.08971,0.242107,0.449989,0.124113,0.635204,0.023411,0.146948,-0.10336
-1.98238,0.181949,0.570842,0.03615,0.618657,0.184329,0.230053,0.108017
-1.9825,0.159125,0.547188,0.210376,0.630925,0.213127,0.195021,0.0909677
-2.00791,0.161532,0.528474,0.162399,0.525501,0.00834586,0.14286,0.0275598
-2.08306,0.291064,0.568394,0.197219,0.582872,0.264961,0.161332,0.0156243
-2.05547,0.167786,0.454579,0.248706,0.706737,0.247941,0.130149,-0.0326828
-2.02926,0.274362,0.5732,0.113185,0.512395,0.143891,0.122125,0.164234
-2.08358,0.262894,0.585206,0.082667,0.521208,0.155086,0.0711399,0.0538623
-2.10347,0.337859,0.573375,0.090378,0.492911,0.102745,0.202389,0.194275
-1.97589,0.301597,0.355112,0.0652875,0.698166,0.0869636,0.080305,0.00249972
-1.96886,0.251781,0.401214,0.193321,0.756272,0.253704,0.140579,0.114157
-1.98847,0.291899,0.394661,0.206076,0.51045,0.246691,0.240772,0.169118
-2.00588,0.119894,0.689286,0.261143,0.560403,0.0937005,0.14396,0.0766597
-1.98113,0.423146,0.474739,0.180858,0.496333,0.144063,0.182718,0.0696161
-1.90766,0.297849,0.419275,-0.0282673,0.53082,0.181283,0.0838673,0.0127923
-2.10706,0.229433,0.54464,0.188651,0.46751,0.0677992,0.179362,0.127886
-2.05516,0.179773,0.511683,0.193967,0.529593,0.0653045,0.043739,-0.0459044
-2.05379,0.308563,0.473901,0.159223,0.597348,0.109877,0.189769,-0.0566997
-1.98023,0.243871,0.48693,0.0707851,0.575787,0.111544,0.091941,0.0293823
-2.14314,0.290582,0.644854,0.033009,0.539095,0.143417,0.137717,0.0252415
-2.04114,0.299657,0.372251,0.100364,0.634994,0.161991,0.171821,0.102302
-2.0947,0.383079,0.395045,0.136162,0.618495,0.0642894,0.105738,0.081957
-2.02168,0.33539,0.29569,0.155095,0.600222,0.113505,0.13039,0.159533
-2.07354,0.261764,0.446861,0.284737,0.553583,0.0747573,0.138723,0.0622532
-2.11502,0.375396,0.471905,0.130286,0.60809,0.190074,0.19374,0.00882212
-1.97199,0.169084,0.478767,0.0152415,0.54821,0.0633909,0.296256,0.153507
-2.03817,0.301531,0.465969,0.158969,0.516111,0.0663771,0.00916714,0.0879916
-2.12902,0.0899286,0.590033,0.245261,0.521347,0.0395284,-0.114037,-0.025919
-1.97047,0.263144,0.435138,0.240847,0.488124,0.105612,0.140092,-0.0104252
-1.98602,0.3347,0.435388,0.126929,0.490339,0.169546,0.128899,0.039524
-2.10824,0.229457,0.475655,0.164011,0.564188,0.0384312,0.0913887,0.0147581
-2.02419,0.284164,0.50173,0.163953,0.498947,0.0188783,0.150361,-0.0732738
-2.03704,0.312353,0.360237,0.159677,0.555395,0.013739,0.164569,-0.0414831
-2.17636,0.28158,0.740606,0.104659,0.56414,0.153588,0.29009,0.0115142
-2.1408,0.32254,0.557478,0.113233,0.571207,0.0546839,0.0711289,0.152417
-2.13868,0.274767,0.478302,0.221098,0.562928,0.280671,0.270309,0.103246
-1.95855,0.335902,0.374532,0.102892,0.615368,0.144613,0.159506,0.127016
-2.13477,0.413334,0.351793,0.153115,0.569221,0.119531,0.0300612,0.0197526
-1.89436,0.128576,0.3529,0.161744,0.640934,-0.00304129,-0.097311,-0.00415399
-2.10794,0.37126,0.461459,0.211763,0.642157,0.0288252,0.145342,-0.0598763
-2.07059,0.325354,0.528924,0.0979631,0.588349,0.146665,0.186285,0.173011
-1.87365,0.35652,0.536787,0.148108,0.448789,0.29549,0.236366,0.209884
-1.9355,0.174664,0.471263,0.0978338,0.603787,0.0202119,0.186758,0.175281
-2.12089,0.331605,0.387623,0.129062,0.654684,0.0822634,0.00749512,0.0619274
-2.17837,0.412294,0.44685,0.0432854,0.667306,0.0828461,0.209679,0.126633
-2.02021,0.28507,0.528431,0.178848,0.627625,0.172029,0.171417,0.213028
-2.10522,0.45784,0.510635,0.204343,0.395908,0.0851774,0.217594,-0.0110168
-2.10905,0.222023,0.573915,0.0416085,0.540208,0.186059,0.160846,0.0922668
-2.12471,0.350863,0.498934,0.146095,0.555941,0.1958,0.218007,0.108824
-2.10397,0.289685,0.690775,0.192508,0.542187,0.215047,0.111383,0.0683395
-2.14693,0.26721,0.621846,0.0869049,0.535317,0.339163,0.257613,0.211388
-2.10239,0.192382,0.620661,0.0660995,0.703377,0.0931164,0.289918,0.0480076
-1.9375,0.253621,0.645837,0.077432,0.522448,0.0898028,0.237084,0.0197982
-2.13112,0.266134,0.76579,0.14848,0.464922,0.159294,0.222532,0.124397
-2.21725,0.438585,0.556574,0.0336721,0.433999,0.197056,0.221368,0.161016
-2.14123,0.313291,0.624168,-0.0357484,0.695985,0.00740524,0.108199,0.0804769
-1.94164,0.370542,0.417052,0.0497764,0.52584,0.151831,0.261142,0.194873
-2.08665,0.241435,0.387149,0.15815,0.635341,0.075851,0.110378,0.12958
-2.05908,0.26647,0.481803,0.280175,0.591472,0.0656425,0.0973092,0.0617183
-1.9852,0.228815,0.511905,0.16894,0.526617,0.106585,0.147659,0.133261
-1.96445,0.323808,0.439956,0.109086,0.6338,0.226303,0.154187,0.148203
-1.9913,0.253157,0.35026,0.0872046,0.677805,-0.0101203,0.146792,0.0685218
-1.98706,0.154213,0.439412,0.18052,0.540604,0.0210817,0.107303,0.0796783
-2.14897,0.4005,0.381103,0.223068,0.634242,0.00493032,0.0412083,0.0350972
-2.15607,0.112671,0.667115,0.158949,0.596904,0.166031,0.150036,0.0407656
-2.29582,0.462267,0.46439,0.202083,0.552556,0.0721719,0.0553234,0.126401
-2.1148,0.273004,0.503013,0.0912415,0.60527,0.279231,0.131202,0.191161
-2.04671,0.248404,0.479407,0.28754,0.529879,0.278717,0.171269,-0.0148364
-2.07752,0.383574,0.466147,0.192143,0.411797,0.309988,0.153766,0.0903899
-1.99076,0.353959,0.425338,0.198253,0.415948,0.152546,0.294843,0.0791376
-2.04027,0.343655,0.482072,0.263462,0.458777,0.179512,0.177289,0.155577
-1.84879,0.215502,0.604924,0.0542496,0.475396,0.211215,0.0510962,0.140868
-2.01318,0.283707,0.504459,0.083281,0.466477,0.0822312,0.152772,0.0596914
-2.13102,0.255362,0.580868,0.142559,0.495681,0.22095,0.200539,0.0780138
-2.17563,0.284952,0.550312,0.111708,0.617422,0.0650867,0.13996,-0.0387253
-2.06136,0.287859,0.558163,0.0497994,0.55001,0.16672,0.0241018,0.0705781
-1.95801,0.261224,0.423067,0.0756747,0.559931,0.13041,0.0789628,0.0724267
-1.96389,0.292388,0.429826,0.269553,0.625152,0.0191752,0.0836425,0.135012
-1.9578,0.340276,0.608044,0.0967159,0.417668,0.0971355,0.0734638,0.144142
-2.07665,0.170799,0.662045,0.17928,0.586591,0.184915,0.348984,0.290292
-1.87389,0.204339,0.433184,0.233321,0.591528,0.20644,0.278621,0.0418965
-1.89385,0.367794,0.604778,0.205563,0.380543,0.136675,0.129854,0.0918671
-2.17371,0.390795,0.635071,0.289122,0.339072,0.156584,0.165,0.131384
-2.04145,0.357201,0.401238,0.132741,0.608707,0.206121,0.224181,0.190001
-1.9588,0.320447,0.360074,0.322974,0.531929,0.165969,0.136733,0.278854
-1.97748,0.327279,0.59542,0.100647,0.443981,0.0480539,0.150561,0.0102495
-2.0466,0.313439,0.325384,0.214269,0.540515,0.218173,0.175768,0.0798099
-2.03944,0.241754,0.437768,0.109157,0.567757,0.112882,0.145018,0.00075834
-2.09787,0.199222,0.452909,0.225151,0.697755,0.065093,0.0897359,-0.0223695
-1.88468,0.148983,0.345022,0.177452,0.580097,-0.152281,0.190859,0.00230088
-2.05072,0.235159,0.480809,0.116338,0.705229,0.0489153,0.139524,0.0638968
-2.05781,0.235241,0.497494,0.139023,0.60302,0.201921,0.0759886,0.0603341
-1.92905,0.308914,0.464122,0.106804,0.530018,0.152236,0.108573,0.177722
-2.19947,0.350174,0.466525,0.225877,0.648304,0.280867,0.254993,0.180745
-1.91122,0.287519,0.458471,0.129403,0.481268,0.0783184,0.153524,0.159186
-2.11972,0.330491,0.56191,0.231575,0.486798,0.0828688,0.0481353,0.026718
-2.09335,0.266378,0.518222,0.17642,0.523759,0.139066,0.143854,0.0428609
-2.29236,0.139027,0.579295,0.155908,0.719471,0.178151,0.147838,0.0132504
-1.78495,0.277569,0.506374,0.12636,0.520982,0.166598,0.12766,0.0459695
-1.95772,0.0447467,0.526886,0.0138895,0.539813,0.245437,0.0932657,0.0242715
-1.96869,0.0254079,0.555854,0.0137163,0.564262,0.0813717,0.024327,0.077006
-2.02168,0.136527,0.606526,0.0680095,0.718681,0.0852896,-0.0101774,-0.0880563
-1.93616,0.347452,0.593582,0.10021,0.592978,-0.0194696,0.100692,-0.0108066
-1.93932,0.26113,0.409919,0.229414,0.387846,0.16338,0.0847575,-0.0385445
-1.97335,0.341583,0.417927,0.0861467,0.548598,0.00384472,0.046202,0.042725
-2.00657,0.36066,0.436856,0.292723,0.44301,0.0264145,0.200978,0.107933
-2.25655,0.455068,0.472446,0.11068,0.481753,0.185118,0.0496527,0.0331766
-2.19397,0.253009,0.453511,0.195138,0.749916,0.139064,0.219539,0.0700499
-2.23116,0.297363,0.514849,0.251576,0.534602,0.1304,0.182711,0.0210126
-1.97548,0.404254,0.569403,0.26586,0.381408,0.143492,0.21609,0.0868321
-2.01914,0.374727,0.498728,0.124105,0.43465,0.113445,0.166016,0.130509
-1.99974,0.381713,0.465338,0.15826,0.511141,0.179778,0.165637,0.233829
-1.99417,0.177952,0.410991,0.0921825,0.532188,0.0661097,0.0255195,-0.0759095
-2.04156,0.158646,0.511668,0.221792,0.656755,0.192138,0.13575,0.0590217
-2.08352,0.255743,0.631811,-0.0640734,0.697513,0.078588,0.183381,0.0782612
-2.1287,0.237644,0.602969,0.0526941,0.618007,0.323337,0.274928,0.201904
-2.06922,0.312627,0.460264,0.113441,0.495873,0.245216,0.125559,0.114071
-2.05036,0.356728,0.344775,0.134821,0.702023,0.123961,0.101424,0.0556925
-2.06294,0.410002,0.34997,0.420377,0.474048,0.147244,0.147013,0.0703146
-1.99843,0.327925,0.391174,0.0841629,0.619475,0.055788,0.115239,0.100431
-2.05727,0.256637,0.384672,0.152027,0.506249,-0.0758938,0.0468277,0.0442176
-1.93854,0.208727,0.439887,0.130918,0.674206,0.0586047,-0.0251201,-0.168183
-1.89172,0.23855,0.439412,0.224746,0.589627,0.0994553,0.059273,0.0512382
-2.15172,0.323489,0.589167,0.205514,0.500583,-0.00706287,0.147952,0.0852658
-2.09875,0.132748,0.441667,0.281975,0.609525,0.262171,0.181839,0.00562912
-2.21741,0.222729,0.529992,0.237892,0.39953,0.22335,0.202813,0.0461076
-2.08205,0.203135,0.695239,0.0714482,0.378152,0.339728,0.171079,0.0632066
-2.13593,0.231206,0.617318,0.135116,0.597973,0.180107,0.176973,0.126631
-1.87216,0.24246,0.468298,0.149884,0.543498,0.0760869,-0.00427856,0.0185091
-2.10157,0.200811,0.5966,0.0310675,0.683256,0.123415,0.0567183,0.0972549
-2.14349,0.273725,0.68103,-0.00296114,0.559632,0.0770333,0.151098,0.0464582
-2.04015,0.164697,0.706724,0.0865887,0.673665,0.0780286,0.000850273,0.148043
-2.14041,0.479524,0.442484,0.138099,0.456353,0.176576,0.096431,-0.0467887
-2.0654,0.366163,0.393327,0.197088,0.594956,0.157183,0.266176,0.207628
-2.00266,0.400369,0.447478,0.179752,0.559544,0.218962,0.354778,0.199561
-1.96317,0.280688,0.449805,-0.0720673,0.63475,0.233318,0.219343,0.305216
-1.92095,0.37496,0.604036,-0.0791925,0.591633,0.312353,0.260276,0.213975
-1.91912,0.310068,0.439939,0.13703,0.419228,0.094704,0.101611,0.19983
-1.93724,0.247378,0.484288,0.171226,0.509801,0.113124,0.12779,0.00528428
-2.12662,0.276096,0.409932,0.0710265,0.649003,0.11964,-3.43836e-05,0.0518258
-1.98574,0.281929,0.410153,0.181889,0.577528,0.242084,0.181612,0.128158
-1.97977,0.245289,0.53009,0.163847,0.483857,0.145486,0.151248,0.128189
-2.0594,0.375198,0.55416,0.0600315,0.644453,0.134183,0.192431,0.0835189
-2.08738,0.413494,0.500558,0.157319,0.498891,0.249983,-0.00259117,0.122544
-1.87258,0.237304,0.410392,0.098383,0.49735,0.0386977,0.00303243,-0.0956469
-1.9478,0.355639,0.468554,0.204387,0.604828,0.0666677,0.0688778,-0.000426515
-2.12652,0.365998,0.477246,0.137991,0.515297,0.0269345,0.0509348,0.00691339
-2.01109,0.335301,0.362055,0.189878,0.602616,0.119996,0.142469,0.113797
-2.03214,0.410271,0.365482,0.20445,0.553891,0.193716,0.0635967,0.120751
-1.81352,0.216515,0.447895,0.0965617,0.52619,0.247894,0.118341,0.176201
-2.17925,0.3768,0.435282,0.103416,0.6642,0.155585,0.256652,0.0994186
-1.93072,0.2212,0.372792,0.209905,0.573396,0.158347,0.165511,0.174897
-1.9476,0.24,0.497924,0.232273,0.594516,-0.051974,0.133689,0.0536476
-2.02892,0.339548,0.513258,0.129733,0.436649,0.10641,-0.0590673,-0.0477888
-1.91303,0.218166,0.453769,-0.0206352,0.608602,0.00828065,-0.0379917,0.0772717
-2.00581,0.289595,0.520659,0.068344,0.617735,0.0189288,0.213827,0.078685
-1.9977,0.273331,0.348353,0.216589,0.598038,0.186735,0.135747,0.0868986
-2.0449,0.356006,0.285178,0.158935,0.693896,0.147042,0.0540342,0.0782904
-2.09793,0.124505,0.578625,0.182254,0.619228,0.068083,0.12594,0.125132
-2.01622,0.213586,0.654623,0.0998936,0.576213,0.148622,0.225217,-0.00255754
