"beta0","beta[1]","beta[2]","beta[3]","beta[4]","beta[5]","beta[6]","beta[7]","zbeta0","zbeta[1]","zbeta[2]","zbeta[3]","zbeta[4]","zbeta[5]","zbeta[6]","zbeta[7]","guess"
-3.27518,0.00174735,0.000701455,5.22643e-05,0.00057329,0.341747,-0.030151,-0.109811,-1.86061,0.0370316,0.368635,0.0374529,0.736925,0.1027,-0.0125398,-0.0528771,0.00867841
-4.78885,0.0144862,0.000848449,8.38648e-05,0.000492805,-0.115081,0.12979,-0.145105,-1.96994,0.307006,0.445886,0.060098,0.633467,-0.0345834,0.0539796,-0.0698727,0.0119716
-4.64437,0.0142194,0.000744799,5.76766e-05,0.000447231,-0.109163,0.178586,0.0348121,-1.92916,0.301351,0.391414,0.0413313,0.574885,-0.032805,0.074274,0.0167631,0.00529
-4.17001,0.00832668,0.000699305,8.75339e-05,0.000522934,0.0533474,0.0718316,0.112641,-1.9986,0.176467,0.367506,0.0627273,0.672196,0.0160317,0.0298748,0.0542402,0.00823902
-4.77599,0.0133619,0.000803432,2.24946e-05,0.000489456,0.187928,0.0245807,0.139475,-2.05353,0.283179,0.422228,0.0161198,0.629162,0.0564752,0.0102231,0.0671616,0.013314
-4.54979,0.0111124,0.000693591,0.000139111,0.000545963,-0.325757,-0.0643414,0.112886,-2.08247,0.235504,0.364503,0.0996876,0.701797,-0.0978948,-0.0267596,0.054358,0.00515083
-4.32405,0.0104296,0.000641081,0.000125817,0.000495005,0.233585,0.00701413,-0.0722027,-2.03551,0.221034,0.336907,0.090161,0.636295,0.0701958,0.00291718,-0.0347678,0.0242033
-4.10628,0.0088135,0.000867307,5.82476e-05,0.000488429,-0.369787,-0.188433,-0.110175,-1.99725,0.186785,0.455796,0.0417405,0.627841,-0.111126,-0.0783692,-0.0530528,0.0111849
-4.73699,0.0146202,0.000710312,0.000193785,0.000462805,-0.142893,-0.173117,-0.0655462,-2.00085,0.309847,0.37329,0.138867,0.594904,-0.0429415,-0.0719995,-0.0315625,0.00945689
-4.12594,0.0103452,0.000686461,-2.42064e-05,0.000469738,-0.104287,0.0485222,-0.00795749,-1.9569,0.219246,0.360756,-0.0173464,0.603816,-0.0313398,0.0201804,-0.00383178,0.00626327
-4.22263,0.010594,0.000558596,0.000163697,0.000516391,-0.012164,0.0897385,-0.13677,-1.95559,0.224519,0.293559,0.117306,0.663785,-0.00365546,0.0373223,-0.0658589,0.00527276
-4.05071,0.00656187,0.00100778,5.42872e-05,0.000487319,-0.153091,-0.0748426,-0.0908392,-2.02896,0.139066,0.52962,0.0389025,0.626416,-0.0460061,-0.0311271,-0.0437419,0.0164639
-4.32647,0.0085763,0.000707393,0.00017112,0.000559686,0.0749866,0.227401,-0.116324,-2.06233,0.181758,0.371756,0.122625,0.719437,0.0225346,0.0945761,-0.0560134,0.000167167
-4.40106,0.00997629,0.00078379,0.000131813,0.000548022,0.196299,0.0182667,-0.0272049,-1.97168,0.211428,0.411905,0.0944579,0.704445,0.0589906,0.00759712,-0.0131,0.00230868
-4.24576,0.0085666,0.000774131,7.4283e-05,0.000545488,0.162757,0.28857,-0.201783,-2.03079,0.181552,0.406829,0.0532316,0.701187,0.048911,0.120016,-0.0971645,0.00808343
-4.60124,0.0110686,0.000823264,8.83199e-05,0.000477518,0.149513,0.328811,0.0972543,-2.02771,0.234576,0.43265,0.0632905,0.613816,0.0449308,0.136753,0.0468309,0.00368047
-4.24216,0.00682486,0.000948967,0.000134279,0.000454154,0.0723882,0.0351004,0.0407315,-2.11878,0.144639,0.49871,0.0962249,0.583783,0.0217537,0.0145983,0.0196134,0.0228933
-4.15192,0.00754857,0.000936974,-6.16067e-05,0.000495495,-0.200221,0.0584239,0.113224,-2.057,0.159977,0.492408,-0.0441476,0.636924,-0.0601692,0.0242985,0.0545206,0.0189696
-4.31251,0.00956528,0.000978281,4.13752e-05,0.000443929,-0.0427953,-0.119083,-0.127529,-2.05916,0.202717,0.514116,0.0296497,0.57064,-0.0128606,-0.0495265,-0.0614092,0.00659556
-4.5484,0.0136503,0.000664908,7.01895e-05,0.000498321,-0.104846,0.0748129,-0.202517,-1.99702,0.28929,0.349429,0.0502982,0.640557,-0.0315077,0.0311147,-0.0975179,0.00380588
-4.10174,0.00957643,0.000646173,3.26643e-05,0.000489818,-0.173168,0.249887,0.0380717,-1.92574,0.202953,0.339584,0.0234074,0.629627,-0.0520396,0.103928,0.0183327,0.00688221
-4.12832,0.00919075,0.000812184,6.93251e-05,0.000495337,-0.0374685,-0.108752,-0.231916,-1.99745,0.19478,0.426827,0.0496787,0.636721,-0.0112598,-0.04523,-0.111675,0.00673735
-4.30174,0.011847,0.000789263,2.42217e-05,0.00051291,-0.322724,-0.209043,-0.304391,-1.99156,0.251073,0.414781,0.0173574,0.65931,-0.0969832,-0.0869413,-0.146573,0.0170462
-4.56773,0.0121984,0.000857668,6.52695e-05,0.000539586,-0.0104849,-0.271914,-0.136083,-2.0261,0.258521,0.45073,0.0467724,0.693601,-0.00315086,-0.113089,-0.0655279,0.00932445
-3.97812,0.00816188,0.000847579,0.000113029,0.00042772,0.101114,-0.297575,-0.223539,-2.0014,0.172975,0.445428,0.0809974,0.549804,0.0303864,-0.123761,-0.107641,0.00658982
-4.51081,0.0142358,0.000690084,0.00011747,0.000490037,-0.275455,-0.218092,-0.252625,-1.95049,0.301699,0.36266,0.0841798,0.629909,-0.0827781,-0.0907048,-0.121646,0.00670849
-3.54485,0.00449218,0.000765325,7.91324e-05,0.000539914,0.210723,-0.139925,-0.376795,-1.93622,0.0952028,0.402201,0.0567067,0.694022,0.0633253,-0.0581949,-0.181438,0.0196987
-4.24233,0.00898966,0.000772246,0.000153792,0.000553772,0.0333873,0.0505183,-0.0663269,-1.92897,0.190518,0.405838,0.110208,0.711836,0.0100334,0.0210106,-0.0319384,0.0164329
-4.06684,0.00831085,0.000872634,0.000142657,0.000420832,0.032169,0.0914896,-0.217671,-1.9583,0.176132,0.458595,0.102229,0.54095,0.00966726,0.0380506,-0.104815,0.0201652
-4.15535,0.0084352,0.000770399,8.72405e-05,0.000503808,0.0553705,0.0880924,-0.0455316,-1.99392,0.178767,0.404868,0.0625169,0.64761,0.0166397,0.0366377,-0.0219248,0.0108156
-3.88734,0.00614564,0.000945563,0.000102815,0.000421911,-0.105436,0.215543,-0.0364091,-1.90743,0.130245,0.496922,0.073678,0.542337,-0.031685,0.0896443,-0.0175321,0.00574589
-4.21689,0.0120705,0.000478491,5.99008e-05,0.000502084,-0.16633,-0.0493594,0.0846343,-1.91223,0.25581,0.251462,0.0429252,0.645394,-0.0499845,-0.0205286,0.040754,0.00318636
-4.21373,0.00856943,0.000698943,0.00014331,0.000510588,0.250162,0.198188,0.158058,-1.92338,0.181612,0.367315,0.102696,0.656326,0.0751772,0.0824267,0.0761096,0.00124746
-4.12732,0.0088192,0.00065555,9.51806e-05,0.000475251,0.211429,0.153083,0.221381,-1.91136,0.186905,0.344511,0.0682069,0.610903,0.0635374,0.0636672,0.106602,0.00523582
-4.24445,0.00666799,0.000854325,0.000261733,0.000515128,0.154901,-0.119486,-0.0496954,-2.10193,0.141315,0.448974,0.187559,0.662161,0.0465499,-0.0496943,-0.0239299,0.0102721
-4.60988,0.00979661,0.00091888,0.00023061,0.000469142,0.307903,0.161953,0.251065,-1.96719,0.20762,0.482899,0.165256,0.603049,0.0925294,0.0673564,0.120895,0.00244528
-4.66501,0.0132738,0.000927681,7.82699e-05,0.000380869,0.11469,0.180474,0.223881,-1.88133,0.281311,0.487524,0.0560886,0.489581,0.034466,0.0750592,0.107805,0.00431451
-4.47283,0.00942508,0.000854837,0.000136535,0.000490342,0.383369,0.18575,0.12321,-2.00085,0.199746,0.449242,0.0978416,0.630301,0.115208,0.0772537,0.0593296,0.00217871
-3.96854,0.00651394,0.000792488,7.8788e-05,0.000514229,0.380879,0.0594729,-0.0731938,-1.97714,0.13805,0.416476,0.0564599,0.661006,0.11446,0.0247348,-0.035245,0.0120168
-4.45905,0.011165,0.000835749,0.000163422,0.000482007,-0.0977156,0.015265,0.053955,-1.91322,0.23662,0.439211,0.117109,0.619587,-0.029365,0.00634874,0.025981,0.0118191
-4.09536,0.00980841,0.000683437,5.57443e-05,0.000533662,-0.120263,-0.0219787,-0.176795,-1.93107,0.20787,0.359167,0.0399467,0.685986,-0.0361408,-0.00914097,-0.0851324,0.00706762
-3.72646,0.00660651,0.000691124,0.000132555,0.00051356,0.107608,-0.0145477,-0.132506,-1.82777,0.140012,0.363206,0.0949894,0.660146,0.0323377,-0.00605041,-0.0638057,0.0127483
-4.27597,0.00934516,0.000516968,0.000189466,0.000579325,0.0706809,-0.00386704,-0.0330139,-2.05885,0.198052,0.271682,0.135772,0.744683,0.0212406,-0.0016083,-0.0158972,0.00450052
-4.38705,0.0113472,0.000746665,2.83515e-05,0.000519339,0.0560535,-0.0275595,-0.0986651,-1.99971,0.240482,0.392395,0.0203168,0.667574,0.0168449,-0.011462,-0.0475102,0.0140777
-4.47407,0.012796,0.000793096,8.8519e-05,0.000478947,0.105047,-0.0958416,-0.0960795,-1.90368,0.271185,0.416796,0.0634332,0.615653,0.0315682,-0.0398606,-0.0462652,0.00167635
-4.47229,0.00978733,0.000837557,0.0002165,0.00047896,0.375469,0.161118,-0.0531072,-1.99679,0.207423,0.440161,0.155145,0.615671,0.112834,0.0670091,-0.0255727,0.00385948
-4.54697,0.0111025,0.000824292,4.62798e-05,0.000499857,0.336787,0.147639,0.0654903,-2.00847,0.235295,0.43319,0.0331644,0.642531,0.101209,0.0614033,0.0315356,0.00772632
-4.46158,0.0103266,0.000761574,2.68726e-05,0.000524664,0.0956096,0.20531,0.0982751,-2.04102,0.218852,0.40023,0.019257,0.67442,0.0287321,0.0853884,0.0473224,0.00989157
-4.69934,0.0143396,0.000553613,-2.79837e-05,0.000559217,0.318675,0.0819778,0.00717311,-2.04255,0.3039,0.29094,-0.0200533,0.718834,0.0957665,0.0340946,0.00345407,0.010325
-4.19221,0.00991811,0.000580711,0.000108269,0.000532705,-0.0174768,-0.0553444,0.0827295,-1.95792,0.210195,0.305181,0.0775862,0.684755,-0.00525202,-0.0230178,0.0398368,0.00568713
-4.04453,0.00589835,0.000673219,0.000244699,0.000540648,0.391626,0.0277458,0.154134,-1.97693,0.125004,0.353797,0.175353,0.694965,0.117689,0.0115395,0.0742203,0.0178302
-4.06628,0.00704785,0.000993136,0.000105654,0.000471014,0.0737113,0.13412,-0.0593308,-1.90172,0.149365,0.521923,0.0757124,0.605456,0.0221513,0.0557806,-0.0285696,0.0146436
-4.77466,0.0144589,0.000815694,9.02616e-05,0.000405416,0.160422,0.112332,-0.0342899,-2.01534,0.306427,0.428672,0.0646819,0.521134,0.0482091,0.0467191,-0.0165116,0.00364
-4.47997,0.0102245,0.000697507,0.000132017,0.000557118,0.256311,0.0922871,-0.0486322,-2.06437,0.216688,0.366561,0.0946038,0.716137,0.0770252,0.0383822,-0.0234179,0.00240059
-4.09907,0.00892068,0.000715161,0.000219347,0.000444087,-0.24102,0.0591842,-0.0503463,-1.9329,0.189056,0.375838,0.157185,0.570843,-0.07243,0.0246148,-0.0242433,0.00177197
-4.16525,0.00960012,0.000747073,0.000210372,0.00047196,0.181663,-0.109982,-0.279497,-1.95447,0.203455,0.392609,0.150753,0.606672,0.0545924,-0.0457414,-0.134586,0.00943458
-4.18692,0.0104405,0.000804218,1.65685e-05,0.000467025,0.00782673,0.083947,-0.199205,-1.94003,0.221266,0.422641,0.0118731,0.600329,0.00235205,0.0349136,-0.0959231,0.00591635
-4.06243,0.00771769,0.000826232,0.000104172,0.000507322,0.173963,-0.206729,-0.0113942,-1.9604,0.163561,0.434209,0.0746498,0.652127,0.0522783,-0.0859787,-0.00548665,0.00835587
-4.34919,0.00971497,0.000989494,5.57002e-05,0.000422041,0.35166,0.0591827,0.0356565,-1.94646,0.20589,0.520009,0.039915,0.542504,0.105679,0.0246141,0.0171697,0.00233634
-4.50546,0.00838789,0.00108949,8.20141e-05,0.000456983,0.384261,0.193729,0.193426,-2.01916,0.177765,0.572558,0.0587717,0.58742,0.115476,0.080572,0.0931407,0.00955676
-4.32714,0.00922596,0.000623111,0.00027549,0.000487526,0.18818,0.0292825,0.160677,-1.99181,0.195526,0.327464,0.197418,0.62668,0.0565507,0.0121786,0.0773709,0.00613818
-4.886,0.0123454,0.000791953,0.000112292,0.000532081,-0.0897873,0.375257,0.187168,-2.09742,0.261637,0.416195,0.0804693,0.683953,-0.0269824,0.15607,0.090127,0.0187488
-4.4253,0.0102318,0.00086602,0.000106244,0.000459035,0.186828,-0.0682898,-0.0198115,-2.0448,0.216844,0.455119,0.0761347,0.590058,0.0561445,-0.0284017,-0.00953982,0.000192305
-4.3826,0.0118268,0.00065977,9.07336e-05,0.000525011,0.156208,-0.129109,-0.189603,-2.00117,0.250646,0.346729,0.0650202,0.674865,0.0469428,-0.0536967,-0.0912998,0.0211657
-4.45736,0.00894243,0.000936304,0.00012265,0.000520567,0.311226,-0.0144481,-0.096224,-2.08311,0.189517,0.492056,0.087892,0.669154,0.0935279,-0.00600898,-0.0463348,0.0268745
-4.86509,0.0147553,0.000797951,0.000137131,0.000455003,0.0281075,-0.00704636,-0.114896,-2.06344,0.31271,0.419347,0.0982689,0.584875,0.00844672,-0.00293058,-0.0553261,0.0302249
-4.63472,0.0115686,0.000761218,0.000171098,0.000453038,-0.0347848,0.280319,-0.017762,-2.09052,0.245173,0.400043,0.122609,0.582349,-0.0104533,0.116585,-0.00855293,0.0026286
-4.00801,0.00834052,0.000832138,4.47056e-05,0.000462648,0.0506667,0.146806,0.0477777,-1.84291,0.176761,0.437313,0.0320363,0.594702,0.0152261,0.0610567,0.0230064,0.0108526
-4.27392,0.0110121,0.000843646,8.24246e-05,0.000514325,-0.0572905,-0.0298908,-0.119296,-1.83261,0.233379,0.443361,0.0590659,0.66113,-0.0172166,-0.0124316,-0.0574448,0.00412651
-3.86275,0.00572542,0.000773352,0.000103757,0.000527306,0.143017,-0.00478094,-0.0135305,-1.95385,0.121339,0.40642,0.0743531,0.677815,0.0429786,-0.00198839,-0.00651536,0.000587412
-3.98511,0.00491149,0.000785709,0.000228186,0.000523635,0.337932,0.312877,0.0292732,-1.9584,0.104089,0.412914,0.163519,0.673097,0.101553,0.130126,0.0140959,0.000652515
-4.37298,0.0109712,0.000822866,5.75705e-05,0.000562569,0.0808362,0.0123347,-0.142169,-1.90053,0.232512,0.432441,0.0412553,0.723143,0.0242925,0.00513002,-0.0684589,0.00233405
-4.30505,0.0111797,0.00079861,0.000131564,0.000434817,0.0604144,-0.0734715,-0.181778,-1.95471,0.23693,0.419694,0.0942797,0.558927,0.0181554,-0.0305568,-0.0875317,0.000925112
-4.19949,0.0103373,0.000623797,4.14179e-05,0.000492983,0.318228,0.202919,-0.0253231,-1.9319,0.219079,0.327824,0.0296803,0.633696,0.0956323,0.0843943,-0.0121938,0.0125743
-4.06771,0.0100474,0.000754824,6.59214e-06,0.000487112,-0.227208,-0.0749136,-0.156289,-1.92907,0.212934,0.396683,0.00472396,0.626149,-0.0682792,-0.0311566,-0.0752581,0.00131011
-4.20387,0.00945017,0.000741487,5.0781e-05,0.0005131,0.166425,0.0313694,0.128008,-1.90963,0.200278,0.389674,0.0363899,0.659554,0.0500131,0.0130465,0.0616399,0.0257576
-4.7981,0.013009,0.000876249,0.000212455,0.000493408,-0.228298,-0.170961,-0.0217409,-2.05251,0.275699,0.460495,0.152246,0.634242,-0.068607,-0.0711026,-0.0104689,0.0270452
-4.88033,0.0148146,0.00089098,0.000186322,0.000394418,-0.220832,0.0328231,0.179817,-1.94174,0.313965,0.468237,0.13352,0.506997,-0.0663633,0.0136512,0.0865873,0.017132
-3.70583,0.00227945,0.000997721,0.000179232,0.000464886,0.0724135,0.11253,-0.00993096,-1.99335,0.0483084,0.524332,0.128439,0.597579,0.0217613,0.0468014,-0.00478206,0.00642929
-4.42614,0.0104251,0.000774074,7.40672e-05,0.000504252,0.157048,0.211012,0.0196285,-1.99403,0.220938,0.406799,0.0530769,0.64818,0.0471953,0.0877602,0.00945174,0.00238926
-4.1279,0.00889813,0.000856214,8.41687e-05,0.000465798,0.133377,0.214211,-0.118274,-1.88734,0.188578,0.449966,0.0603157,0.598752,0.0400819,0.0890905,-0.0569527,0.00992177
-4.19793,0.00988575,0.000737993,3.57458e-05,0.000499309,0.141086,-0.0219488,0.143903,-1.89504,0.209509,0.387837,0.0256156,0.641827,0.0423983,-0.00912853,0.0692935,0.0174034
-4.38802,0.00890098,0.000995047,8.2531e-05,0.000492224,0.313151,-0.000797984,-0.00554402,-2.00032,0.188639,0.522927,0.0591421,0.63272,0.0941065,-0.000331882,-0.00266962,0.0114149
-4.718,0.0122696,0.0010284,9.20798e-05,0.000436657,0.205701,0.185036,-0.214803,-2.04148,0.26003,0.540454,0.0659848,0.561293,0.0618163,0.0769567,-0.103434,0.0307497
-4.07068,0.00761367,0.000946037,0.000172627,0.000460815,-0.192693,-0.319754,-0.120963,-1.9914,0.161357,0.497171,0.123705,0.592346,-0.0579071,-0.132986,-0.0582472,0.0125128
-4.01731,0.00699006,0.000896651,0.000144131,0.000542913,-0.0230881,0.00384552,-0.280682,-1.94012,0.14814,0.471217,0.103285,0.697878,-0.00693832,0.00159935,-0.135157,0.0120402
-4.44596,0.0115276,0.000852933,4.35605e-06,0.000428733,0.236914,0.14659,0.097511,-1.95194,0.244304,0.448242,0.00312157,0.551107,0.0711962,0.0609667,0.0469545,0.00280144
-4.15714,0.00972338,0.000741241,3.54724e-05,0.000430894,0.2271,0.201587,0.00883569,-1.9394,0.206068,0.389545,0.0254197,0.553884,0.0682469,0.0838401,0.00425465,0.0013541
-4.14898,0.00819067,0.000777457,-1.52328e-05,0.000534158,0.233341,0.122072,-0.00543915,-2.01207,0.173585,0.408577,-0.0109159,0.686623,0.0701223,0.0507698,-0.00261912,0.00783535
-4.34779,0.0102765,0.000892533,0.000189004,0.000461512,-0.144063,0.0470449,-0.0904386,-1.90934,0.21779,0.469053,0.135441,0.593241,-0.0432931,0.019566,-0.043549,0.013397
-3.83778,0.00630933,0.000765879,9.79628e-05,0.000467241,-0.37319,0.0942183,0.17394,-1.90615,0.133714,0.402492,0.0702006,0.600606,-0.112149,0.0391854,0.0837575,0.000838146
-3.92117,0.00821768,0.000692184,0.000123266,0.000503684,0.215404,-0.101044,-0.167585,-1.88639,0.174157,0.363763,0.0883331,0.64745,0.0647319,-0.0420244,-0.0806975,0.00481959
-4.86284,0.015193,0.000702702,0.000138205,0.000538132,0.0705376,-0.0504791,0.00133366,-1.95292,0.321986,0.369291,0.0990385,0.691732,0.0211976,-0.0209943,0.000642199,0.00492297
-4.83415,0.0142043,0.000617335,4.8514e-05,0.000543048,0.286998,0.18779,0.184723,-2.01824,0.301032,0.324428,0.0347654,0.698051,0.0862471,0.078102,0.0889495,0.00933163
-5.12915,0.0164617,0.000748097,0.000127557,0.000569164,0.158106,-0.05398,-0.194616,-2.08262,0.348873,0.393148,0.091408,0.731621,0.0475131,-0.0224503,-0.0937134,0.00843798
-5.00702,0.0160356,0.000708423,1.68269e-05,0.000558667,0.0495251,0.0658296,-0.0360878,-2.06029,0.339844,0.372297,0.0120582,0.718127,0.014883,0.0273785,-0.0173774,0.0154362
-4.35916,0.0118656,0.00072543,1.27141e-05,0.000510349,0.260726,-0.29038,-0.0603729,-1.97801,0.251468,0.381235,0.009111,0.656019,0.0783518,-0.120769,-0.0290714,0.00462994
-4.50387,0.0123296,0.000576169,7.37439e-05,0.000566263,-0.00708249,0.142165,-0.0539199,-2.00381,0.261301,0.302794,0.0528452,0.727892,-0.00212839,0.0591266,-0.0259641,0.003241
-4.06351,0.00875659,0.000707467,0.000133167,0.000495563,0.0027614,-0.215932,-0.211415,-2.02317,0.185579,0.371795,0.0954278,0.637012,0.000829841,-0.0898062,-0.101803,0.00343928
-4.95021,0.011853,0.00100754,0.000203254,0.000516419,-0.00684296,0.0327859,0.0302068,-2.12372,0.251201,0.529491,0.145653,0.663822,-0.00205641,0.0136357,0.0145455,0.0326709
-4.77983,0.0108037,0.00101394,0.000202943,0.000433015,-0.20912,0.0830887,0.0658971,-2.15481,0.228962,0.532857,0.14543,0.556611,-0.0628437,0.0345566,0.0317315,0.0429321
-4.347,0.0067028,0.00121256,9.04867e-05,0.000499512,-0.086884,0.0216868,0.00739127,-2.04751,0.142052,0.637238,0.0648432,0.642088,-0.0261099,0.00901953,0.00355912,0.0333549
-4.48846,0.00948171,0.000892111,9.26883e-05,0.000467835,0.265382,0.148806,0.0578504,-2.08518,0.200946,0.468831,0.0664209,0.601369,0.0797512,0.0618883,0.0278567,0.0195938
-4.15458,0.00747026,0.000746171,0.000155571,0.000544646,0.568264,0.134962,-0.0311049,-1.95004,0.158317,0.392135,0.111483,0.700105,0.170772,0.0561308,-0.014978,0.00805096
-4.48055,0.0118977,0.000823118,-4.03936e-05,0.000497393,0.260882,-0.0734396,0.0516702,-1.98753,0.252148,0.432573,-0.0289463,0.639364,0.0783989,-0.0305435,0.0248808,0.0140047
-4.37168,0.00918538,0.000719672,0.000156588,0.000566108,0.333297,0.0999152,0.0771309,-1.96749,0.194666,0.378209,0.112212,0.727693,0.100161,0.0415548,0.0371409,0.0166243
-4.4983,0.0100417,0.0011071,0.000127094,0.000415529,0.500084,0.122418,-0.103503,-1.94482,0.212814,0.581815,0.0910763,0.534134,0.150282,0.0509138,-0.0498399,0.000309457
-4.07359,0.00818138,0.000919809,0.000176269,0.000422271,-0.26716,-0.0806551,-0.0873601,-1.93639,0.173388,0.483387,0.126315,0.5428,-0.0802856,-0.0335445,-0.0420666,0.0118834
-3.62216,0.00540784,0.0007992,8.78135e-05,0.000455596,0.0908383,-0.0777228,-0.0235271,-1.84788,0.114609,0.420003,0.0629276,0.585637,0.0272982,-0.032325,-0.011329,0.00294109
-4.30046,0.00843869,0.000863453,9.46509e-05,0.000517779,0.0642292,0.03577,0.0342297,-2.02731,0.178841,0.45377,0.0678273,0.665569,0.0193018,0.0148768,0.0164827,0.00822983
-3.92297,0.00551501,0.000740285,0.000189703,0.000492703,0.105513,0.155477,0.103374,-1.96181,0.11688,0.389042,0.135942,0.633336,0.0317082,0.0646629,0.0497776,0.0074064
-3.5609,0.00466737,0.000748989,0.000127917,0.000464334,0.0159798,-0.0800164,-0.118523,-1.90744,0.0989157,0.393616,0.0916661,0.596869,0.00480216,-0.0332788,-0.0570725,0.00734522
-3.93349,0.00679405,0.000752776,0.000132042,0.000503736,-0.107979,0.0042482,-0.0513942,-1.96679,0.143986,0.395606,0.094622,0.647518,-0.0324493,0.00176683,-0.0247479,0.00504354
-4.24794,0.0100665,0.000708574,0.000164197,0.000472147,-0.21964,0.13122,-0.0773901,-1.96391,0.21334,0.372377,0.117664,0.606912,-0.066005,0.0545745,-0.0372657,0.00232365
-4.26515,0.00925349,0.000864606,0.000158572,0.000413622,-0.324506,0.0781172,0.0613516,-1.99341,0.196109,0.454376,0.113634,0.531683,-0.0975188,0.032489,0.0295427,0.0118263
-4.48449,0.0124358,0.00071589,0.00010333,0.000482588,0.155478,-0.0508286,-0.0782669,-1.97522,0.263552,0.376222,0.0740465,0.620334,0.0467235,-0.0211396,-0.0376879,0.00359301
-3.95582,0.00792264,0.000680842,8.65281e-05,0.000480808,0.349415,0.129432,0.0904513,-1.85731,0.167905,0.357803,0.0620065,0.618045,0.105004,0.0538307,0.0435551,0.00475244
-4.42183,0.0110402,0.000615208,0.000213066,0.000512768,0.24647,0.15685,0.0360759,-1.92544,0.233976,0.32331,0.152684,0.659128,0.0740678,0.0652339,0.0173716,0.00692564
-4.25704,0.0100882,0.000514745,0.000130981,0.000534627,0.0158132,0.174326,0.197134,-1.939,0.213799,0.270514,0.0938619,0.687226,0.0047521,0.0725023,0.0949261,0.00460159
-3.8961,0.00794318,0.000871214,0.000170698,0.000392173,0.231282,-0.193737,-0.0978154,-1.83985,0.16834,0.457849,0.122323,0.504112,0.0695035,-0.0805753,-0.0471011,0.00165828
-4.16869,0.006782,0.000950346,0.000202982,0.000478594,0.173773,-0.347392,-0.0690539,-2.08317,0.143731,0.499435,0.145458,0.615199,0.0522214,-0.14448,-0.0332516,0.00266247
-3.86743,0.00716811,0.000965577,0.000157787,0.000406754,0.231279,-0.0544059,-0.376385,-1.88693,0.151914,0.507439,0.113071,0.522854,0.0695027,-0.0226274,-0.181241,0.0187433
-4.14808,0.00786531,0.000931636,0.000211809,0.000449726,-0.149356,-0.191863,-0.188893,-2.02732,0.16669,0.489603,0.151783,0.578091,-0.0448837,-0.079796,-0.0909576,0.0370461
-4.88769,0.0137529,0.000915678,0.000128049,0.000493754,-0.26206,0.0719886,-0.327321,-2.15621,0.291466,0.481216,0.0917604,0.634686,-0.078753,0.0299401,-0.157615,0.0273936
-4.24181,0.00814408,0.000908728,0.000191989,0.000462858,-0.382689,-0.219705,-0.0436767,-2.08493,0.172597,0.477564,0.13758,0.594972,-0.115003,-0.0913752,-0.0210317,0.0108871
